"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20220419","2호선","대림(구로구청)","24357","24695","20220422",""
"20220419","2호선","구로디지털단지","59950","60205","20220422",""
"20220419","2호선","신대방","27527","26897","20220422",""
"20220419","2호선","신림","63524","61282","20220422",""
"20220419","2호선","봉천","24202","22439","20220422",""
"20220419","2호선","서울대입구(관악구청)","48123","47068","20220422",""
"20220419","2호선","낙성대(강감찬)","27218","26989","20220422",""
"20220419","2호선","사당","37564","41204","20220422",""
"20220419","2호선","방배","19986","20886","20220422",""
"20220419","2호선","서초","22757","21312","20220422",""
"20220419","2호선","교대(법원.검찰청)","35047","39924","20220422",""
"20220419","2호선","강남","82201","81612","20220422",""
"20220419","2호선","역삼","54050","61505","20220422",""
"20220419","2호선","삼성(무역센터)","50040","51206","20220422",""
"20220419","2호선","종합운동장","9185","10089","20220422",""
"20220419","2호선","잠실새내","20895","20721","20220422",""
"20220419","2호선","잠실(송파구청)","66283","65401","20220422",""
"20220419","2호선","강변(동서울터미널)","29318","27259","20220422",""
"20220419","2호선","구의(광진구청)","24016","23494","20220422",""
"20220419","2호선","건대입구","32928","35536","20220422",""
"20220419","2호선","성수","36931","40951","20220422",""
"20220419","2호선","뚝섬","22415","24169","20220422",""
"20220419","2호선","한양대","15290","16732","20220422",""
"20220419","2호선","왕십리(성동구청)","16268","12987","20220422",""
"20220419","2호선","상왕십리","14337","13855","20220422",""
"20220419","2호선","신당","13846","14249","20220422",""
"20220419","2호선","동대문역사문화공원(DDP)","11761","11376","20220422",""
"20220419","2호선","을지로4가","13117","13373","20220422",""
"20220419","2호선","을지로3가","22612","22602","20220422",""
"20220419","2호선","을지로입구","39103","40959","20220422",""
"20220419","5호선","발산","20732","21306","20220422",""
"20220419","5호선","우장산","15228","14804","20220422",""
"20220419","5호선","화곡","28910","27124","20220422",""
"20220419","5호선","까치산","29405","27810","20220422",""
"20220419","5호선","신정(은행정)","14377","11666","20220422",""
"20220419","5호선","목동","17129","18335","20220422",""
"20220419","5호선","오목교(목동운동장앞)","21323","23005","20220422",""
"20220419","5호선","양평","7774","7621","20220422",""
"20220419","5호선","영등포구청","4236","4349","20220422",""
"20220419","5호선","영등포시장","10067","10271","20220422",""
"20220419","5호선","신길","4250","4526","20220422",""
"20220419","5호선","여의도","29184","31025","20220422",""
"20220419","5호선","여의나루","12106","13350","20220422",""
"20220419","5호선","마포","14893","15261","20220422",""
"20220419","5호선","공덕","14813","15654","20220422",""
"20220419","5호선","애오개","7171","7094","20220422",""
"20220419","5호선","충정로(경기대입구)","5059","5161","20220422",""
"20220419","5호선","서대문","20699","20952","20220422",""
"20220419","5호선","광화문(세종문화회관)","29839","31640","20220422",""
"20220419","5호선","종로3가","11880","11983","20220422",""
"20220419","5호선","을지로4가","6464","6431","20220422",""
"20220419","5호선","동대문역사문화공원(DDP)","2953","3410","20220422",""
"20220419","5호선","청구","4148","3624","20220422",""
"20220419","5호선","신금호","6790","7042","20220422",""
"20220419","5호선","행당","8248","7391","20220422",""
"20220419","5호선","왕십리(성동구청)","4517","5171","20220422",""
"20220419","5호선","마장","5832","5559","20220422",""
"20220419","5호선","답십리","16079","14663","20220422",""
"20220419","5호선","장한평","18695","18456","20220422",""
"20220419","5호선","군자(능동)","11241","12319","20220422",""
"20220419","5호선","아차산(어린이대공원후문)","15325","14931","20220422",""
"20220419","5호선","광나루(장신대)","13667","12380","20220422",""
"20220419","5호선","천호(풍납토성)","17964","18036","20220422",""
"20220419","5호선","강동","19146","18253","20220422",""
"20220419","5호선","길동","8015","8224","20220422",""
"20220419","5호선","굽은다리(강동구민회관앞)","9471","8893","20220422",""
"20220419","5호선","명일","8952","9236","20220422",""
"20220419","5호선","고덕","9945","9946","20220422",""
"20220419","5호선","상일동","15382","14199","20220422",""
"20220419","5호선","둔촌동","8467","8553","20220422",""
"20220419","5호선","올림픽공원(한국체대)","4550","3877","20220422",""
"20220419","5호선","방이","7071","7457","20220422",""
"20220419","5호선","오금","3950","4016","20220422",""
"20220419","5호선","개롱","6637","6913","20220422",""
"20220419","5호선","거여","10715","10070","20220422",""
"20220419","5호선","마천","7669","7399","20220422",""
"20220419","5호선","강일","4288","3957","20220422",""
"20220419","5호선","미사","16353","16118","20220422",""
"20220419","5호선","하남풍산","4428","4364","20220422",""
"20220419","5호선","하남시청(덕풍·신장)","7292","7110","20220422",""
"20220419","5호선","하남검단산","5726","5544","20220422",""
"20220419","6호선","응암","17929","17733","20220422",""
"20220419","6호선","역촌","3765","4388","20220422",""
"20220419","6호선","불광","4143","4181","20220422",""
"20220419","6호선","독바위","2793","2960","20220422",""
"20220419","6호선","연신내","3","0","20220422",""
"20220419","6호선","구산","7853","5894","20220422",""
"20220419","6호선","새절(신사)","13832","12657","20220422",""
"20220419","6호선","증산(명지대앞)","10362","10347","20220422",""
"20220419","6호선","디지털미디어시티","14461","15725","20220422",""
"20220419","6호선","월드컵경기장(성산)","4448","4644","20220422",""
"20220419","6호선","마포구청","14459","12924","20220422",""
"20220419","6호선","망원","13570","14359","20220422",""
"20220419","6호선","합정","12539","12452","20220422",""
"20220419","6호선","상수","8366","9425","20220422",""
"20220419","6호선","광흥창(서강)","9394","9090","20220422",""
"20220419","6호선","대흥(서강대앞)","8614","8812","20220422",""
"20220419","6호선","공덕","18849","18466","20220422",""
"20220419","6호선","효창공원앞","7484","6879","20220422",""
"20220419","6호선","삼각지","6443","5743","20220422",""
"20220419","6호선","녹사평(용산구청)","4648","4647","20220422",""
"20220419","6호선","이태원","9300","9531","20220422",""
"20220419","6호선","한강진","7213","8330","20220422",""
"20220419","6호선","버티고개","2187","2125","20220422",""
"20220419","6호선","약수","3631","3483","20220422",""
"20220419","6호선","청구","3799","4075","20220422",""
"20220419","6호선","신당","8522","8913","20220422",""
"20220419","6호선","동묘앞","7580","7915","20220422",""
"20220419","6호선","창신","3797","3191","20220422",""
"20220419","6호선","보문","7339","6712","20220422",""
"20220419","6호선","안암(고대병원앞)","13357","13654","20220422",""
"20220419","6호선","고려대(종암)","8856","8603","20220422",""
"20220419","6호선","월곡(동덕여대)","12583","12188","20220422",""
"20220419","6호선","상월곡(한국과학기술연구원)","6618","6046","20220422",""
"20220419","6호선","돌곶이","9626","8977","20220422",""
"20220419","6호선","석계","12807","13625","20220422",""
"20220419","6호선","태릉입구","5750","6266","20220422",""
"20220419","6호선","화랑대(서울여대입구)","12984","10090","20220422",""
"20220419","6호선","봉화산(서울의료원)","9259","8668","20220422",""
"20220419","6호선","신내","1","0","20220422",""
"20220419","7호선","장암","2349","898","20220422",""
"20220419","7호선","도봉산","9968","11510","20220422",""
"20220419","7호선","수락산","12973","12642","20220422",""
"20220419","7호선","마들","13028","12451","20220422",""
"20220419","7호선","노원","19321","20256","20220422",""
"20220419","7호선","중계","15386","14182","20220422",""
"20220419","7호선","하계","18483","17234","20220422",""
"20220419","7호선","공릉(서울과학기술대)","13357","13063","20220422",""
"20220419","7호선","태릉입구","9228","8835","20220422",""
"20220419","7호선","먹골","10317","10106","20220422",""
"20220419","7호선","중화","11151","10870","20220422",""
"20220419","7호선","상봉(시외버스터미널)","16921","15874","20220422",""
"20220419","7호선","면목","16985","16479","20220422",""
"20220419","7호선","사가정","16576","16724","20220422",""
"20220419","7호선","용마산(용마폭포공원)","6396","6115","20220422",""
"20220419","7호선","중곡","11391","10478","20220422",""
"20220419","7호선","군자(능동)","15239","12295","20220422",""
"20220419","7호선","어린이대공원(세종대)","14347","14694","20220422",""
"20220419","7호선","건대입구","12429","12960","20220422",""
"20220419","7호선","뚝섬유원지","9342","9115","20220422",""
"20220419","7호선","청담","19850","22440","20220422",""
"20220419","7호선","강남구청","16638","18548","20220422",""
"20220419","7호선","학동","25023","26770","20220422",""
"20220419","7호선","논현","20903","22602","20220422",""
"20220419","7호선","반포","5986","5737","20220422",""
"20220419","7호선","고속터미널","14879","13087","20220422",""
"20220419","7호선","내방","14900","15312","20220422",""
"20220419","7호선","이수","15752","15315","20220422",""
"20220419","7호선","남성","11546","10647","20220422",""
"20220419","7호선","숭실대입구(살피재)","15254","15582","20220422",""
"20220419","7호선","상도","11481","11163","20220422",""
"20220419","7호선","장승배기","9098","8710","20220422",""
"20220419","7호선","신대방삼거리","17147","16395","20220422",""
"20220419","7호선","보라매","10498","10525","20220422",""
"20220419","7호선","신풍","11894","11333","20220422",""
"20220419","7호선","대림(구로구청)","7656","7771","20220422",""
"20220419","7호선","남구로","16275","17137","20220422",""
"20220419","7호선","가산디지털단지","46573","46979","20220422",""
"20220419","7호선","철산","21349","21899","20220422",""
"20220419","7호선","광명사거리","22520","22261","20220422",""
"20220419","7호선","천왕","11966","11378","20220422",""
"20220419","7호선","온수(성공회대입구)","11508","10800","20220422",""
